ImageName,Label,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19
heart (215).jpg,Heart,1.227208462,0.776886928,0.280723563,0.898574632,0.840747827,0.695456162,0.630163024,0.467757967,0.358080338,0.291080434,0.151457759,0.190090061,0.316200234,0.381933629,0.510193976,0.667568508,0.753909068,0.910106807,0.973741654
heart (216).jpg,Heart,1.16331795,0.802731339,0.23788415,0.91072362,0.841727822,0.706541954,0.628251168,0.499000262,0.399498184,0.346478661,0.196456866,0.228103802,0.396002092,0.453918793,0.54171307,0.669151242,0.742219473,0.875567497,0.94048142
heart (217).jpg,Heart,1.125778118,0.777319544,0.274057948,0.806470348,0.78941475,0.653506786,0.667714494,0.494483273,0.450722073,0.38112894,0.18737705,0.187073304,0.318895941,0.379344849,0.490266674,0.636166459,0.723215715,0.886556118,0.944710818
heart (218).jpg,Heart,1.168788562,0.78019761,0.250580923,1.091632763,1.042581392,0.895556277,0.849890254,0.683691159,0.587515573,0.517167198,0.331364596,0.11116773,0.25845526,0.324962426,0.452269509,0.606447437,0.689980594,0.835225639,0.892695146
heart (219).jpg,Heart,1.175829505,0.780324355,0.274049883,0.82789769,0.77478684,0.634524399,0.585559039,0.435079876,0.346850938,0.281619845,0.132541178,0.216579421,0.350442745,0.41337337,0.521917136,0.66296644,0.740560146,0.887171544,0.951833369
heart (22).jpg,Heart,1.184840139,0.787343319,0.270171613,0.784952457,0.736697985,0.606794713,0.565688038,0.420340447,0.34355691,0.279917786,0.116838427,0.268589502,0.430789406,0.497963965,0.595530257,0.738180319,0.81527701,0.959548867,1.028488511
heart (220).jpg,Heart,1.17200289,0.796926193,0.25584376,0.769735795,0.701906603,0.573491321,0.502536145,0.37811402,0.28608079,0.229348542,0.105194137,0.269099203,0.438972254,0.510306866,0.59172619,0.730817408,0.797817481,0.930082608,1.006264264
heart (221).jpg,Heart,1.23812865,0.797765013,0.271297864,0.901173176,0.842500967,0.701990117,0.630779125,0.482521463,0.367932584,0.298428631,0.145578126,0.207127743,0.349372081,0.420618619,0.559761075,0.719475294,0.806937025,0.96232139,1.023175786
heart (222).jpg,Heart,1.137654808,0.75430524,0.194255589,1.19067088,1.146886764,1.027981068,0.986617571,0.829652212,0.730301343,0.647602998,0.423729578,0.358985867,0.602299061,0.692713061,0.791116823,0.936019236,0.996491906,1.103808396,1.156576014
heart (23).jpg,Heart,1.176252188,0.829637415,0.24367629,0.808513026,0.755469719,0.614239896,0.565855382,0.421324194,0.33882322,0.282173314,0.117125322,0.283279433,0.437127424,0.495125676,0.603227994,0.743127661,0.828579596,0.983156855,1.048310645
heart (231).jpg,Heart,1.120969278,0.804103536,0.221374516,0.96884328,0.913951277,0.778796856,0.72590073,0.57623014,0.491789729,0.433345082,0.241222553,0.309343802,0.502172928,0.559740477,0.634810029,0.757635293,0.827698167,0.955527032,1.018021014
heart (232).jpg,Heart,1.157349403,0.796120286,0.244411923,0.903236091,0.86065762,0.708563356,0.681739594,0.520981588,0.44558456,0.384905326,0.23184959,0.137869442,0.252190859,0.305307897,0.415288579,0.549732543,0.629402733,0.77981111,0.840187227
heart (24).jpg,Heart,1.158990952,0.836629102,0.263194662,0.758058644,0.696773108,0.558494358,0.495575691,0.35647634,0.270840228,0.217360867,0.07955487,0.280996882,0.434842841,0.49499228,0.58770082,0.733056682,0.816352606,0.97081263,1.048308791
heart (241).jpg,Heart,1.160999957,0.795144356,0.254919459,0.853084992,0.781573297,0.648668017,0.558648308,0.434238242,0.323147386,0.269225291,0.141016966,0.199807351,0.341430543,0.401706902,0.517075813,0.661113396,0.74489276,0.895540226,0.9622203
heart (242).jpg,Heart,1.184329868,0.789553245,0.247187714,0.922031888,0.859504909,0.721723944,0.650693131,0.502234979,0.397271055,0.330257611,0.16578179,0.26820537,0.442186805,0.513732394,0.617382743,0.762443193,0.83782265,0.976588721,1.044658149
heart (243).jpg,Heart,1.155261477,0.795928064,0.257720726,0.817635135,0.763463099,0.62661478,0.571665523,0.419341448,0.328076369,0.266969126,0.109927107,0.305882369,0.465693422,0.532997804,0.648439235,0.805998564,0.89313136,1.049171719,1.116733226
heart (244).jpg,Heart,1.189277361,0.777264139,0.274308665,0.964187133,0.905374393,0.767107821,0.707756261,0.562327054,0.467548453,0.400462508,0.230445254,0.183726318,0.349498523,0.416726797,0.516833928,0.647392924,0.717605284,0.846215578,0.905307255
heart (245).jpg,Heart,1.177598715,0.795705588,0.243612769,1.06530931,1.006814803,0.869114872,0.79952817,0.644106017,0.518906525,0.446015709,0.27401473,0.2404855,0.415677529,0.492772127,0.630486126,0.786399143,0.865860933,1.005132541,1.06504584
heart (246).jpg,Heart,1.159251567,0.795217009,0.250981679,1.096711192,1.027955131,0.891465481,0.800315614,0.652596138,0.53072297,0.465520706,0.285841218,0.210973092,0.406699879,0.47422084,0.575435707,0.720379251,0.797534178,0.930827818,0.993665238
heart (247).jpg,Heart,1.16787491,0.810197395,0.261416543,0.980029397,0.915788722,0.77091763,0.697085488,0.553523479,0.449228473,0.389574952,0.220154626,0.197142079,0.361314839,0.421437198,0.52893508,0.658917472,0.737057938,0.875102257,0.934700924
heart (248).jpg,Heart,1.197926327,0.850498994,0.291625191,0.973934005,0.931797693,0.773758341,0.735861882,0.54931627,0.45330556,0.384358753,0.185816046,0.237899245,0.379944214,0.436972664,0.571456538,0.723504092,0.817389949,0.977262655,1.030508476
heart (25).jpg,Heart,1.167984827,0.79235438,0.256493774,0.88408341,0.824473439,0.685988547,0.61903291,0.476127001,0.366883867,0.30337091,0.149750981,0.259546325,0.41098624,0.477979108,0.609213478,0.760206958,0.843804721,0.993990724,1.05717813
heart (250).jpg,Heart,1.158100108,0.791639504,0.271126301,0.969631719,0.889465316,0.759323486,0.641157427,0.517141942,0.375393299,0.308212114,0.16400086,0.24221925,0.424413551,0.500534917,0.614742795,0.766431832,0.841734819,0.973254597,1.035881371
heart (251).jpg,Heart,1.243635403,0.815010952,0.257938062,0.968280296,0.89291523,0.750034097,0.652806415,0.514854505,0.392333634,0.333267186,0.187220664,0.21401502,0.379336623,0.441739713,0.549882001,0.690327267,0.771083717,0.914735012,0.979771108
heart (252).jpg,Heart,1.11092064,0.779152021,0.241352775,0.709294592,0.653918509,0.528262255,0.475394196,0.3478815,0.269743531,0.215403594,0.084134056,0.265104378,0.40778005,0.47025986,0.562424311,0.699963205,0.774719133,0.918804547,0.991507647
heart (253).jpg,Heart,1.175823566,0.763496085,0.239592679,0.861325438,0.789222371,0.652370125,0.570148338,0.44055276,0.334937629,0.276801272,0.154678012,0.174807977,0.310571358,0.372290569,0.470569749,0.607510343,0.67775289,0.809420523,0.875728601
heart (254).jpg,Heart,1.215235351,0.805075036,0.267118933,1.019750967,0.952245374,0.811245657,0.726336997,0.580238547,0.457964933,0.39289037,0.229402414,0.221808746,0.388167696,0.454619943,0.569346533,0.709577508,0.785849206,0.921035893,0.979317998
heart (255).jpg,Heart,1.122338657,0.802716582,0.253275971,0.984243702,0.918897044,0.771021829,0.70376082,0.556578804,0.460008983,0.400204677,0.258274642,0.116144099,0.257524359,0.318714349,0.418645696,0.561300172,0.638344019,0.780683668,0.849296423
heart (256).jpg,Heart,1.195468971,0.825432377,0.25620771,0.964302896,0.892635361,0.737688591,0.65865333,0.515805185,0.417408835,0.365771498,0.222234866,0.115444002,0.247055895,0.299913307,0.400784455,0.531282289,0.609622028,0.750270764,0.812297817
heart (257).jpg,Heart,1.148230179,0.781409514,0.264065345,0.907973134,0.852239165,0.710965436,0.657519557,0.506924604,0.423360783,0.36560356,0.217835768,0.141450122,0.272371514,0.327165707,0.418638977,0.553472475,0.628802046,0.768174959,0.831294681
heart (258).jpg,Heart,1.166472643,0.790453096,0.231799931,0.876817028,0.810941945,0.664923453,0.596115033,0.453334194,0.362097615,0.313383265,0.174119224,0.244413642,0.387996997,0.439609092,0.530637883,0.671076722,0.75276145,0.903083321,0.972311555
heart (259).jpg,Heart,1.22227269,0.822950524,0.28694483,0.85763965,0.773963941,0.652671849,0.529498185,0.42340808,0.279679581,0.222010671,0.11237375,0.252617992,0.413906783,0.49060709,0.626898164,0.784927456,0.866812546,1.019650708,1.087785415
heart (26).jpg,Heart,1.183631391,0.769056351,0.271652352,0.919094158,0.851685438,0.734518112,0.6411486,0.51982985,0.390385288,0.31814112,0.155991904,0.318897069,0.519073784,0.602556328,0.711456016,0.84575223,0.907748929,1.019463752,1.074728414
heart (261).jpg,Heart,1.18848046,0.799678782,0.262196373,1.001878672,0.945638979,0.815060099,0.741038004,0.596358949,0.46595448,0.394598524,0.196656579,0.359513361,0.546215621,0.618953025,0.760670937,0.904541619,0.983916966,1.116460458,1.166429716
heart (262).jpg,Heart,1.18531586,0.80664428,0.261601181,0.883131103,0.821244849,0.677699778,0.616098008,0.476955187,0.389179516,0.334564608,0.184160349,0.179945944,0.318326629,0.371308244,0.463699202,0.589531533,0.664619021,0.803487248,0.865820178
heart (263).jpg,Heart,1.176265697,0.803953213,0.235760443,1.026167109,0.965195292,0.830941215,0.768400013,0.630113453,0.535650708,0.470607051,0.280216993,0.239278343,0.441328912,0.510581526,0.5929251,0.713896195,0.778588569,0.896936014,0.957662389
heart (264).jpg,Heart,1.210982664,0.797099877,0.291840626,0.887333296,0.826967352,0.683893405,0.611664196,0.463855574,0.348466409,0.279591164,0.13488658,0.183995081,0.314649154,0.381606531,0.518104658,0.670228348,0.755157505,0.907944709,0.967604986
heart (265).jpg,Heart,1.168984607,0.818825062,0.297788948,0.840688958,0.767177105,0.629340999,0.533784305,0.409483188,0.292736789,0.238865787,0.117532024,0.178252052,0.304027968,0.361753242,0.484361999,0.631677006,0.71780825,0.870924876,0.934824483
heart (266).jpg,Heart,1.164028429,0.822636535,0.257950502,0.922635841,0.86507213,0.715138819,0.658160037,0.50296301,0.408036599,0.349939986,0.186563387,0.207157115,0.343738503,0.397934064,0.512052901,0.647982711,0.731746258,0.881792896,0.939988164
heart (267).jpg,Heart,1.144870912,0.77864361,0.234725251,0.809238894,0.750897231,0.613784087,0.562717375,0.423996894,0.347835342,0.292309626,0.147368687,0.232829032,0.383510082,0.441361077,0.520293054,0.646618537,0.716538152,0.854064334,0.926597635
heart (268).jpg,Heart,1.125868315,0.77277957,0.244321382,1.148099698,1.099903915,0.984133342,0.922805421,0.765113809,0.651038978,0.563316697,0.320551411,0.385547067,0.641513725,0.73015727,0.828740807,0.970274792,1.031874782,1.133949757,1.183981388
heart (269).jpg,Heart,1.125057297,0.781042962,0.219785324,0.925572587,0.871150736,0.73716962,0.687581732,0.543003599,0.461385411,0.402708214,0.226328969,0.25401771,0.430304532,0.491941364,0.583155225,0.715720278,0.790433653,0.925441585,0.988945452
heart (27).jpg,Heart,1.194169256,0.811783162,0.26156331,0.754582664,0.716594791,0.576861587,0.554448682,0.39688876,0.326958392,0.265750995,0.119560201,0.232102259,0.353952544,0.41252924,0.520018578,0.667282126,0.751645665,0.915714673,0.983587713
heart (270).jpg,Heart,1.120244031,0.802796995,0.228070175,0.912224384,0.857307192,0.721044482,0.669049429,0.52889951,0.44930761,0.395481112,0.227710081,0.210618347,0.371292605,0.427386435,0.520614533,0.65535705,0.73507122,0.87670054,0.942016541
heart (272).jpg,Heart,1.140791819,0.791929858,0.285073041,1.024714119,0.94575947,0.799278384,0.692511845,0.560990192,0.423713625,0.358214498,0.232413913,0.06267426,0.183546623,0.245714726,0.374466803,0.513430763,0.589742887,0.727438999,0.785380013
heart (273).jpg,Heart,1.208735411,0.77756318,0.265448455,0.847808159,0.80188126,0.659360369,0.623236156,0.463411964,0.380596014,0.312685675,0.15878744,0.179493944,0.306659545,0.366410106,0.472944124,0.611715799,0.690028592,0.838933775,0.904097737
heart (274).jpg,Heart,1.179838994,0.788112809,0.229990492,0.820415749,0.752600257,0.618035784,0.539668869,0.395323654,0.2904215,0.222148109,0.079634263,0.332017468,0.524591433,0.607024546,0.691131086,0.845355462,0.916277134,1.049484958,1.122497475
heart (275).jpg,Heart,1.157557388,0.799049967,0.256105893,1.209365766,1.181264971,1.018046451,1.021180354,0.818977646,0.757688736,0.678727824,0.435810414,0.052783023,0.197997171,0.257754551,0.378706638,0.51759699,0.599564788,0.741942112,0.788639011
heart (276).jpg,Heart,1.248085708,0.809106342,0.258580559,1.084567946,1.026662531,0.89035568,0.805365897,0.649149093,0.497961341,0.41831671,0.214733388,0.325183435,0.506644156,0.583885712,0.747945593,0.903033406,0.987768921,1.124623428,1.173624106
heart (277).jpg,Heart,1.163347088,0.788032765,0.230618279,1.202152895,1.166701561,1.024858515,0.997973977,0.818708992,0.71728162,0.632705769,0.414333334,0.107057724,0.268111953,0.339918747,0.493020965,0.651292264,0.738639247,0.888446739,0.937435791
heart (278).jpg,Heart,1.206338846,0.823486828,0.251100308,1.002818499,0.941146559,0.790409305,0.714702761,0.566808606,0.448619245,0.3861571,0.218554065,0.174331896,0.309872089,0.368176514,0.509343501,0.654923262,0.744765542,0.899415754,0.953798548
heart (279).jpg,Heart,1.173900868,0.791465515,0.285856504,0.930100478,0.859483534,0.710092373,0.619095811,0.475764089,0.347865162,0.28214907,0.161659964,0.099196188,0.208200838,0.270054608,0.408048917,0.559564275,0.645777677,0.80300135,0.865609739
heart (28).jpg,Heart,1.222306357,0.821999517,0.262320545,1.113258895,1.049360601,0.913989464,0.832154214,0.676785118,0.553771125,0.478219533,0.296539739,0.247428735,0.457377702,0.540593672,0.645629354,0.797556288,0.86960413,0.995775278,1.0590227
heart (280).jpg,Heart,1.217584138,0.77592398,0.273287059,0.925046269,0.871387103,0.726094158,0.671048842,0.512948753,0.409856058,0.337829741,0.183115937,0.15810327,0.286194645,0.349953435,0.474226102,0.617611301,0.697278744,0.842404081,0.898787079
heart (281).jpg,Heart,1.174184456,0.806979196,0.261927467,0.828432324,0.767338935,0.629560132,0.562789068,0.439448836,0.341148413,0.283640024,0.138818797,0.192182748,0.321342076,0.376563948,0.49021902,0.617007613,0.696249598,0.841342611,0.901894433
heart (284).jpg,Heart,1.189176281,0.815925062,0.243987947,1.049807085,0.992379384,0.840905369,0.789066618,0.614331188,0.518789598,0.446497587,0.271154053,0.189097674,0.361660706,0.432105705,0.523020646,0.667246569,0.738731596,0.871161511,0.939366135
heart (285).jpg,Heart,1.230484349,0.769045054,0.250916687,0.948948705,0.887459836,0.737304285,0.667707034,0.517602632,0.399105967,0.336738707,0.201956742,0.144313769,0.253762547,0.305701117,0.428684805,0.559263263,0.636317606,0.781489408,0.836201038
heart (286).jpg,Heart,1.159297719,0.781599562,0.209393644,1.134679443,1.073499659,0.942984674,0.869347316,0.729260243,0.597365948,0.5220662,0.34335735,0.187475187,0.371696987,0.450026253,0.583897827,0.72197269,0.79366634,0.920341317,0.976162583
heart (287).jpg,Heart,1.185923511,0.771508705,0.271268733,0.961559823,0.901344459,0.762902377,0.686228661,0.533550156,0.40827091,0.329359289,0.156170909,0.251072631,0.413758259,0.4893719,0.622761239,0.769633334,0.846470301,0.981882008,1.037786015
heart (288).jpg,Heart,1.136346985,0.788147713,0.268823872,0.902288557,0.841226571,0.71183391,0.642515664,0.507078685,0.403536591,0.333677975,0.166646236,0.252069279,0.434383018,0.510764317,0.617471173,0.75586135,0.826242142,0.952945832,1.016216923
heart (289).jpg,Heart,1.148735685,0.774587639,0.218686057,1.253959345,1.217295536,1.10492846,1.075233068,0.915767272,0.833306522,0.753446649,0.502621664,0.318559161,0.584336037,0.6701874,0.760682006,0.898875857,0.961110076,1.06841485,1.120517061
heart (29).jpg,Heart,1.112417121,0.767980698,0.251959134,0.893112351,0.861147674,0.730269558,0.718268968,0.550776581,0.481843066,0.400175325,0.156977585,0.445413348,0.64698071,0.72644381,0.838071353,0.980735047,1.052773202,1.179046777,1.230549853
heart (290).jpg,Heart,1.171675127,0.755878024,0.233125608,0.930468414,0.879251281,0.751634222,0.710758951,0.576475649,0.493344409,0.424207948,0.251161182,0.188625112,0.35527463,0.427761864,0.52511392,0.652014152,0.714997374,0.836415635,0.899533089
heart (292).jpg,Heart,1.141939935,0.792782661,0.252877274,1.082855508,1.032437697,0.89595727,0.849711949,0.700132963,0.611757984,0.538638265,0.329253528,0.140837431,0.313212559,0.381086426,0.48746173,0.617539225,0.688271339,0.811088685,0.864487893
heart (293).jpg,Heart,1.134289682,0.781622133,0.253204207,0.804787996,0.733958792,0.610557264,0.52512219,0.41615499,0.307575101,0.254169803,0.135584614,0.19006201,0.319863046,0.378017858,0.490107442,0.617383057,0.689976487,0.825084439,0.886412002
heart (295).jpg,Heart,1.221077224,0.806042271,0.274343064,1.026856619,0.95222275,0.819337588,0.716893633,0.581330095,0.451745492,0.386475453,0.232216424,0.2084012,0.393006123,0.463097842,0.566222904,0.703449835,0.775543628,0.903074701,0.962237062
heart (296).jpg,Heart,1.159371872,0.799496627,0.254078006,1.067611663,1.001565495,0.837425567,0.768739354,0.607740237,0.5042698,0.438748541,0.276494842,0.053423468,0.175475138,0.22651746,0.329807099,0.449461508,0.521008322,0.648185649,0.699029115
heart (297).jpg,Heart,1.176943332,0.795161981,0.283432867,0.984857146,0.924961227,0.779718535,0.715250325,0.560330558,0.462683641,0.395262102,0.2317438,0.114770416,0.257390712,0.319667637,0.426930906,0.566341293,0.643915077,0.782252583,0.841392485
heart (298).jpg,Heart,1.177548026,0.790747297,0.242544018,0.789832225,0.715721718,0.590087939,0.500239611,0.380787741,0.280346829,0.227018557,0.109677503,0.265857937,0.433152586,0.499210259,0.578726663,0.72700509,0.800943903,0.940187135,1.013883651
heart (299).jpg,Heart,1.184193088,0.788000557,0.280841367,1.036340391,0.962378762,0.825461897,0.720971977,0.582198057,0.448889398,0.38096965,0.234092415,0.137657459,0.301147648,0.374480638,0.501213217,0.659902375,0.742475535,0.883236332,0.944489153
heart (30).jpg,Heart,1.174032768,0.796994354,0.243754405,0.9158938,0.853357545,0.707362062,0.64920416,0.500721885,0.409863865,0.351861152,0.221424166,0.144856265,0.276403229,0.338308466,0.434517105,0.57644786,0.649769945,0.787839594,0.856949214
heart (300).jpg,Heart,1.221835495,0.828417952,0.279266184,0.896384609,0.824233098,0.684160173,0.587508134,0.454383901,0.326434558,0.265324531,0.121821825,0.257905516,0.406206113,0.470909675,0.599452329,0.747681831,0.832541613,0.98348015,1.04752151
heart (301).jpg,Heart,1.20502441,0.779367677,0.241353964,1.115700818,1.04383205,0.912667542,0.809625272,0.669339149,0.521851856,0.445840178,0.292379939,0.174994736,0.36161025,0.447464051,0.580556093,0.74011276,0.813567939,0.943159484,1.004572384
